country,region,sub_region,locality_level_1,locality_level_2,locality_level_3,nombre_oficial,geoname_id,iso_3166_2,fcode,poblacion,lat,lon,fuente_oficial
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bar_hill,bar_hill,Bar Hill,6284555,ENG,PPL,4032,52.24899,0.02883,http://www.geonames.org/6284555
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,eltisley,,Eltisley,7292939,ENG,ADM4,0,52.22507,-0.13015,http://www.geonames.org/7292939
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,eltisley,eltisley,Eltisley,2650041,ENG,PPL,401,52.22094,-0.14269,http://www.geonames.org/2650041
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,girton,,Girton,7298344,ENG,ADM4,0,52.23442,0.07122,http://www.geonames.org/7298344
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,girton,girton,Girton,2648627,ENG,PPL,3836,52.23333,0.08333,http://www.geonames.org/2648627
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,graveley,,Graveley,7294289,ENG,ADM4,0,52.26568,-0.16308,http://www.geonames.org/7294289
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,graveley,graveley,Graveley,2648194,ENG,PPL,289,52.26049,-0.17295,http://www.geonames.org/2648194
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fowlmere,,Fowlmere,7292940,ENG,ADM4,0,52.08296,0.07477,http://www.geonames.org/7292940
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fowlmere,fowlmere,Fowlmere,2649122,ENG,PPL,1206,52.09343,0.07433,http://www.geonames.org/2649122
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,arrington,,Arrington,7292933,ENG,ADM4,0,52.13841,-0.07212,http://www.geonames.org/7292933
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,arrington,arrington,Arrington,2657020,ENG,PPL,0,52.13502,-0.06639,http://www.geonames.org/2657020
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,great_abington,,Great Abington,7298346,ENG,ADM4,0,52.10493,0.22574,http://www.geonames.org/7298346
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,great_abington,great_abington,Great Abington,12263836,ENG,PPL,0,52.11689,0.21742,http://www.geonames.org/12263836
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bassingbourn_cum_kneesworth,,Bassingbourn cum Kneesworth,7291106,ENG,ADM4,0,52.07478,-0.04724,http://www.geonames.org/7291106
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bassingbourn_cum_kneesworth,kneesworth,Kneesworth,12265553,ENG,PPL,0,52.08108,-0.04284,http://www.geonames.org/12265553
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bassingbourn_cum_kneesworth,bassingbourn,Bassingbourn,2656184,ENG,PPL,2481,52.07821,-0.0539,http://www.geonames.org/2656184
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,abington_pigotts,,Abington Pigotts,7299855,ENG,ADM4,0,52.08626,-0.09562,http://www.geonames.org/7299855
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,abington_pigotts,abington_pigotts,Abington Pigotts,12265598,ENG,PPL,0,52.08326,-0.09371,http://www.geonames.org/12265598
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,foxton,,Foxton,7298839,ENG,ADM4,0,52.11445,0.0648,http://www.geonames.org/7298839
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,foxton,foxton,Foxton,2649116,ENG,PPL,0,52.1151,0.05862,http://www.geonames.org/2649116
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,croydon,,Croydon,7294333,ENG,ADM4,0,52.13263,-0.09429,http://www.geonames.org/7294333
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,croydon,croydon,Croydon,7287971,ENG,PPL,221,52.12867,-0.07982,http://www.geonames.org/7287971
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,coton,,Coton,7298339,ENG,ADM4,0,52.20439,0.07168,http://www.geonames.org/7298339
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,coton,coton,Coton,2652275,ENG,PPL,910,52.21058,0.06094,http://www.geonames.org/2652275
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,dry_drayton,,Dry Drayton,7291107,ENG,ADM4,0,52.23402,0.01708,http://www.geonames.org/7291107
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,dry_drayton,dry_drayton,Dry Drayton,2650898,ENG,PPL,643,52.24168,0.01807,http://www.geonames.org/2650898
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,great_eversden,,Great Eversden,7292943,ENG,ADM4,0,52.16492,-0.01705,http://www.geonames.org/7292943
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,conington,,Conington,7292937,ENG,ADM4,0,52.27951,-0.05604,http://www.geonames.org/7292937
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,conington,conington,Conington,2652460,ENG,PPL,0,52.27743,-0.06562,http://www.geonames.org/2652460
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bourn,,Bourn,7294286,ENG,ADM4,0,52.19199,-0.05514,http://www.geonames.org/7294286
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bourn,crow_end,Crow End,12263562,ENG,PPL,0,52.20049,-0.05692,http://www.geonames.org/12263562
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bourn,bourn,Bourn,2655101,ENG,PPL,669,52.19246,-0.06403,http://www.geonames.org/2655101
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,castle_camps,,Castle Camps,7298829,ENG,ADM4,0,52.05816,0.35856,http://www.geonames.org/7298829
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,castle_camps,camps_end,Camps End,13277942,ENG,PPL,0,52.05984,0.35512,http://www.geonames.org/13277942
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,castle_camps,castle_camps,Castle Camps,2653603,ENG,PPL,684,52.06334,0.37989,http://www.geonames.org/2653603
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,cottenham,,Cottenham,7298830,ENG,ADM4,0,52.29735,0.14076,http://www.geonames.org/7298830
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,cottenham,chittering,Chittering,12495307,ENG,PPL,0,52.30888,0.19285,http://www.geonames.org/12495307
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,cottenham,cottenham,Cottenham,2652269,ENG,PPL,5903,52.28743,0.1254,http://www.geonames.org/2652269
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fulbourn,,Fulbourn,7298846,ENG,ADM4,0,52.17599,0.22193,http://www.geonames.org/7298846
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fulbourn,fulbourn,Fulbourn,2649000,ENG,PPLA4,3725,52.18283,0.22046,http://www.geonames.org/2649000
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,comberton,,Comberton,7298338,ENG,ADM4,0,52.19383,0.02477,http://www.geonames.org/7298338
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,comberton,comberton,Comberton,2652502,ENG,PPL,2346,52.18709,0.01905,http://www.geonames.org/2652502
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,barton,,Barton,7292934,ENG,ADM4,0,52.18894,0.05843,http://www.geonames.org/7292934
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,barton,barton,Barton,10103876,ENG,PPLA4,0,52.18325,0.05781,http://www.geonames.org/10103876
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,barton,roman_hill,Roman Hill,12261863,ENG,PPL,0,52.18131,0.06634,http://www.geonames.org/12261863
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,babraham,,Babraham,7294282,ENG,ADM4,0,52.14086,0.20237,http://www.geonames.org/7294282
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,babraham,babraham,Babraham,2656686,ENG,PPL,276,52.13212,0.2096,http://www.geonames.org/2656686
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,boxworth,,Boxworth,7298337,ENG,ADM4,0,52.24982,-0.0312,http://www.geonames.org/7298337
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,boxworth,boxworth,Boxworth,2655036,ENG,PPL,0,52.25933,-0.02695,http://www.geonames.org/2655036
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,balsham,,Balsham,7294283,ENG,ADM4,0,52.13903,0.28776,http://www.geonames.org/7294283
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,balsham,balsham,Balsham,2656433,ENG,PPL,1591,52.13238,0.31586,http://www.geonames.org/2656433
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bartlow,,Bartlow,7294285,ENG,ADM4,0,52.08403,0.32044,http://www.geonames.org/7294285
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,bartlow,bartlow,Bartlow,2656222,ENG,PPL,110,52.08307,0.31079,http://www.geonames.org/2656222
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,grantchester,,Grantchester,7298345,ENG,ADM4,0,52.18525,0.08722,http://www.geonames.org/7298345
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,grantchester,grantchester,Grantchester,10103877,ENG,PPLA4,540,52.18093,0.09072,http://www.geonames.org/10103877
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fen_drayton,,Fen Drayton,7298838,ENG,ADM4,0,52.29944,-0.04218,http://www.geonames.org/7298838
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fen_drayton,fen_drayton,Fen Drayton,11592809,ENG,PPL,0,52.29599,-0.0388,http://www.geonames.org/11592809
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,barrington,,Barrington,7294284,ENG,ADM4,0,52.13256,0.03167,http://www.geonames.org/7294284
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,barrington,barrington,Barrington,2656255,ENG,PPL,0,52.12948,0.03858,http://www.geonames.org/2656255
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,caxton,,Caxton,7292935,ENG,ADM4,0,52.20687,-0.09607,http://www.geonames.org/7292935
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,caxton,caxton,Caxton,2653462,ENG,PPL,572,52.20575,-0.09255,http://www.geonames.org/2653462
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,duxford,,Duxford,7298340,ENG,ADM4,0,52.08171,0.14077,http://www.geonames.org/7298340
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,duxford,duxford,Duxford,2650605,ENG,PPL,2099,52.09393,0.15917,http://www.geonames.org/2650605
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fen_ditton,,Fen Ditton,7298341,ENG,ADM4,0,52.22828,0.2036,http://www.geonames.org/7298341
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fen_ditton,quy_waters,Quy Waters,13282089,ENG,PPL,0,52.21209,0.19604,http://www.geonames.org/13282089
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,fen_ditton,fen_ditton,Fen Ditton,11887938,ENG,PPL,0,52.22029,0.17273,http://www.geonames.org/11887938
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,gamlingay,,Gamlingay,7292941,ENG,ADM4,0,52.15454,-0.19008,http://www.geonames.org/7292941
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,gamlingay,gamlingay_great_heath,Gamlingay Great Heath,12266352,ENG,PPL,0,52.14969,-0.22476,http://www.geonames.org/12266352
united_kingdom,england,cambridgeshire,south_cambridgeshire_district,gamlingay,gamlingay,Gamlingay,2648899,ENG,PPL,3247,52.15561,-0.19303,http://www.geonames.org/2648899
united_kingdom,england,cambridgeshire,east_cambridgeshire,,,East Cambridgeshire,2650488,ENG,ADM3,87825,52.31667,0.3,http://www.geonames.org/2650488
united_kingdom,england,cambridgeshire,east_cambridgeshire,ashley,,Ashley,7298334,ENG,ADM4,0,52.22615,0.47892,http://www.geonames.org/7298334
united_kingdom,england,cambridgeshire,east_cambridgeshire,ashley,ashley,Ashley,2656940,ENG,PPL,749,52.22643,0.48409,http://www.geonames.org/2656940
united_kingdom,england,cambridgeshire,east_cambridgeshire,swaffham_bulbeck,,Swaffham Bulbeck,7298763,ENG,ADM4,0,52.24651,0.28425,http://www.geonames.org/7298763
united_kingdom,england,cambridgeshire,east_cambridgeshire,swaffham_bulbeck,swaffham_bulbeck,Swaffham Bulbeck,2636463,ENG,PPL,708,52.23821,0.27698,http://www.geonames.org/2636463
united_kingdom,england,cambridgeshire,east_cambridgeshire,swaffham_bulbeck,commercial_end,Commercial End,12266476,ENG,PPL,0,52.24396,0.27887,http://www.geonames.org/12266476
united_kingdom,england,cambridgeshire,east_cambridgeshire,woodditton,,Woodditton,7296372,ENG,ADM4,0,52.20889,0.41666,http://www.geonames.org/7296372
united_kingdom,england,cambridgeshire,east_cambridgeshire,woodditton,woodditton,Woodditton,7670880,ENG,PPL,0,52.19736,0.42933,http://www.geonames.org/7670880
united_kingdom,england,cambridgeshire,east_cambridgeshire,woodditton,ditton_green,Ditton Green,12265873,ENG,PPL,0,52.19772,0.42988,http://www.geonames.org/12265873
united_kingdom,england,cambridgeshire,east_cambridgeshire,woodditton,saxon_street,Saxon Street,12266386,ENG,PPL,0,52.20819,0.45099,http://www.geonames.org/12266386
united_kingdom,england,cambridgeshire,east_cambridgeshire,woodditton,little_ditton,Little Ditton,13281699,ENG,PPL,0,52.20199,0.4382,http://www.geonames.org/13281699
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,,Ely,2646011,ENG,ADM4,0,52.40184,0.32083,http://www.geonames.org/2646011
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,ely,Ely,2650023,ENG,PPL,19090,52.39964,0.26196,http://www.geonames.org/2650023
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,queen_adelaide,Queen Adelaide,8629563,ENG,PPL,0,52.40936,0.29371,http://www.geonames.org/8629563
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,prickwillow,Prickwillow,2639895,ENG,PPL,354,52.41686,0.34596,http://www.geonames.org/2639895
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,chettisham,Chettisham,2653211,ENG,PPL,0,52.42263,0.2756,http://www.geonames.org/2653211
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,stuntney,Stuntney,2636587,ENG,PPL,0,52.38072,0.28395,http://www.geonames.org/2636587
united_kingdom,england,cambridgeshire,east_cambridgeshire,ely,mile_end,Mile End,13281780,ENG,PPL,0,52.42139,0.35734,http://www.geonames.org/13281780
united_kingdom,england,cambridgeshire,east_cambridgeshire,fordham,,Fordham,7292894,ENG,ADM4,0,52.30962,0.37063,http://www.geonames.org/7292894
united_kingdom,england,cambridgeshire,east_cambridgeshire,fordham,fordham,Fordham,2649229,ENG,PPL,2712,52.31129,0.39057,http://www.geonames.org/2649229
united_kingdom,england,cambridgeshire,east_cambridgeshire,brinkley,,Brinkley,7294250,ENG,ADM4,0,52.17343,0.3638,http://www.geonames.org/7294250
united_kingdom,england,cambridgeshire,east_cambridgeshire,brinkley,brinkley,Brinkley,2654684,ENG,PPL,391,52.1668,0.3819,http://www.geonames.org/2654684
united_kingdom,england,cambridgeshire,east_cambridgeshire,stetchworth,,Stetchworth,7294262,ENG,ADM4,0,52.20206,0.39243,http://www.geonames.org/7294262
united_kingdom,england,cambridgeshire,east_cambridgeshire,stetchworth,stetchworth,Stetchworth,2636941,ENG,PPL,704,52.2,0.4,http://www.geonames.org/2636941
united_kingdom,england,cambridgeshire,east_cambridgeshire,snailwell,,Snailwell,7299828,ENG,ADM4,0,52.27738,0.42354,http://www.geonames.org/7299828
united_kingdom,england,cambridgeshire,east_cambridgeshire,snailwell,snailwell,Snailwell,2637601,ENG,PPL,0,52.28092,0.40898,http://www.geonames.org/2637601
united_kingdom,england,cambridgeshire,east_cambridgeshire,witchford,,Witchford,7298766,ENG,ADM4,0,52.39502,0.21233,http://www.geonames.org/7298766
united_kingdom,england,cambridgeshire,east_cambridgeshire,witchford,witchford,Witchford,2633751,ENG,PPL,2385,52.38699,0.20602,http://www.geonames.org/2633751
united_kingdom,england,cambridgeshire,east_cambridgeshire,reach,,Reach,7292895,ENG,ADM4,0,52.2733,0.29343,http://www.geonames.org/7292895
united_kingdom,england,cambridgeshire,east_cambridgeshire,stretham,,Stretham,7298762,ENG,ADM4,0,52.33964,0.22215,http://www.geonames.org/7298762
united_kingdom,england,cambridgeshire,east_cambridgeshire,stretham,stretham,Stretham,2636661,ENG,PPL,1831,52.34709,0.21852,http://www.geonames.org/2636661
united_kingdom,england,cambridgeshire,east_cambridgeshire,westley_waterless,,Westley Waterless,7294263,ENG,ADM4,0,52.18418,0.34766,http://www.geonames.org/7294263
united_kingdom,england,cambridgeshire,east_cambridgeshire,westley_waterless,westley_bottom,Westley Bottom,13274434,ENG,PPL,0,52.19263,0.32568,http://www.geonames.org/13274434
united_kingdom,england,cambridgeshire,east_cambridgeshire,westley_waterless,westley_waterless,Westley Waterless,2634362,ENG,PPL,0,52.18183,0.36671,http://www.geonames.org/2634362
united_kingdom,england,cambridgeshire,east_cambridgeshire,swaffham_prior,,Swaffham Prior,7299830,ENG,ADM4,0,52.25267,0.29985,http://www.geonames.org/7299830
united_kingdom,england,cambridgeshire,east_cambridgeshire,swaffham_prior,swaffham_prior,Swaffham Prior,2636462,ENG,PPL,841,52.25389,0.29633,http://www.geonames.org/2636462
united_kingdom,england,cambridgeshire,east_cambridgeshire,swaffham_prior,river_bank,River Bank,13283928,ENG,PPLL,0,52.29712,0.2449,http://www.geonames.org/13283928
united_kingdom,england,cambridgeshire,east_cambridgeshire,kirtling,,Kirtling,7299826,ENG,ADM4,0,52.18674,0.47423,http://www.geonames.org/7299826
united_kingdom,england,cambridgeshire,east_cambridgeshire,kirtling,kirtling,Kirtling,2645187,ENG,PPL,0,52.18619,0.4725,http://www.geonames.org/2645187
united_kingdom,england,cambridgeshire,east_cambridgeshire,kirtling,upend,Upend,13282146,ENG,PPL,0,52.19747,0.48723,http://www.geonames.org/13282146
united_kingdom,england,cambridgeshire,east_cambridgeshire,kirtling,kirtling_green,Kirtling Green,12265872,ENG,PPL,0,52.17566,0.46097,http://www.geonames.org/12265872
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,,Downham,7298759,ENG,ADM4,0,52.45726,0.22343,http://www.geonames.org/7298759
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,downham_hythe,Downham Hythe,13280843,ENG,PPL,0,52.43095,0.20492,http://www.geonames.org/13280843
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,dunkirk,Dunkirk,13281810,ENG,PPL,0,52.45134,0.22913,http://www.geonames.org/13281810
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,downham,Downham,2651031,ENG,PPL,0,52.43116,0.24015,http://www.geonames.org/2651031
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,black_bank,Black Bank,13281809,ENG,PPL,0,52.44439,0.25375,http://www.geonames.org/13281809
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,pymoor,Pymoor,12265903,ENG,PPL,0,52.45513,0.2012,http://www.geonames.org/12265903
united_kingdom,england,cambridgeshire,east_cambridgeshire,downham,oxlode,Oxlode,13280960,ENG,PPL,0,52.45512,0.18592,http://www.geonames.org/13280960
united_kingdom,england,cambridgeshire,east_cambridgeshire,coveney,,Coveney,7301455,ENG,ADM4,0,52.4264,0.18307,http://www.geonames.org/7301455
united_kingdom,england,cambridgeshire,east_cambridgeshire,coveney,wardy_hill,Wardy Hill,12265866,ENG,PPL,0,52.41674,0.15958,http://www.geonames.org/12265866
united_kingdom,england,cambridgeshire,east_cambridgeshire,coveney,way_head,Way Head,13280844,ENG,PPL,0,52.43307,0.18641,http://www.geonames.org/13280844
united_kingdom,england,cambridgeshire,east_cambridgeshire,wilburton,,Wilburton,7299832,ENG,ADM4,0,52.35064,0.19282,http://www.geonames.org/7299832
united_kingdom,england,cambridgeshire,east_cambridgeshire,wilburton,wilburton,Wilburton,2633925,ENG,PPL,1013,52.35191,0.17673,http://www.geonames.org/2633925
united_kingdom,england,cambridgeshire,east_cambridgeshire,burwell,,Burwell,7292886,ENG,ADM4,0,52.27551,0.31113,http://www.geonames.org/7292886
united_kingdom,england,cambridgeshire,east_cambridgeshire,burwell,burwell,Burwell,2654195,ENG,PPL,6309,52.27632,0.32732,http://www.geonames.org/2654195
united_kingdom,england,cambridgeshire,east_cambridgeshire,soham,,Soham,7299829,ENG,ADM4,0,52.36075,0.31817,http://www.geonames.org/7299829
united_kingdom,england,cambridgeshire,east_cambridgeshire,soham,broad_hill,Broad Hill,13281756,ENG,PPL,0,52.3657,0.33656,http://www.geonames.org/13281756
united_kingdom,england,cambridgeshire,east_cambridgeshire,soham,barway,Barway,2656199,ENG,PPL,0,52.3582,0.26801,http://www.geonames.org/2656199
united_kingdom,england,cambridgeshire,east_cambridgeshire,soham,soham,Soham,2637554,ENG,PPL,9834,52.33543,0.33654,http://www.geonames.org/2637554
united_kingdom,england,cambridgeshire,east_cambridgeshire,soham,down_field,Down Field,12266486,ENG,PPL,0,52.3208,0.35896,http://www.geonames.org/12266486
united_kingdom,england,cambridgeshire,east_cambridgeshire,soham,barcham_corner,Barcham Corner,13273448,ENG,PPL,0,52.35868,0.32435,http://www.geonames.org/13273448
united_kingdom,england,cambridgeshire,east_cambridgeshire,kennett,,Kennett,7299825,ENG,ADM4,0,52.28215,0.48289,http://www.geonames.org/7299825
united_kingdom,england,cambridgeshire,east_cambridgeshire,kennett,kennett,Kennett,2645806,ENG,PPL,0,52.28496,0.48756,http://www.geonames.org/2645806
united_kingdom,england,cambridgeshire,east_cambridgeshire,dullingham,,Dullingham,7299824,ENG,ADM4,0,52.19442,0.38543,http://www.geonames.org/7299824
united_kingdom,england,cambridgeshire,east_cambridgeshire,dullingham,dullingham_ley,Dullingham Ley,13281700,ENG,PPL,0,52.18173,0.40327,http://www.geonames.org/13281700
united_kingdom,england,cambridgeshire,east_cambridgeshire,dullingham,dullingham,Dullingham,2650808,ENG,PPL,0,52.19493,0.38366,http://www.geonames.org/2650808
united_kingdom,england,cambridgeshire,east_cambridgeshire,dullingham,cross_green,Cross Green,13281727,ENG,PPL,0,52.19189,0.39368,http://www.geonames.org/13281727
united_kingdom,england,cambridgeshire,east_cambridgeshire,wicken,,Wicken,7299831,ENG,ADM4,0,52.32825,0.28149,http://www.geonames.org/7299831
united_kingdom,england,cambridgeshire,east_cambridgeshire,wicken,wicken,Wicken,2633980,ENG,PPL,698,52.31278,0.29719,http://www.geonames.org/2633980
united_kingdom,england,cambridgeshire,east_cambridgeshire,wicken,upware,Upware,13281923,ENG,PPL,0,52.30802,0.25458,http://www.geonames.org/13281923
united_kingdom,england,cambridgeshire,east_cambridgeshire,lode,,Lode,7294261,ENG,ADM4,0,52.25546,0.24203,http://www.geonames.org/7294261
united_kingdom,england,cambridgeshire,east_cambridgeshire,lode,long_meadow,Long Meadow,12261602,ENG,PPL,0,52.24004,0.26234,http://www.geonames.org/12261602
united_kingdom,england,cambridgeshire,east_cambridgeshire,lode,lode,Lode,7670885,ENG,PPL,704,52.24122,0.24438,http://www.geonames.org/7670885
united_kingdom,england,cambridgeshire,east_cambridgeshire,wentworth,,Wentworth,7298765,ENG,ADM4,0,52.38311,0.17443,http://www.geonames.org/7298765
united_kingdom,england,cambridgeshire,east_cambridgeshire,wentworth,wentworth,Wentworth,11902774,ENG,PPLA4,0,52.38526,0.17452,http://www.geonames.org/11902774
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,,Littleport,7294260,ENG,ADM4,0,52.47186,0.33549,http://www.geonames.org/7294260
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,westlands,Westlands,13273443,ENG,PPL,0,52.47472,0.26766,http://www.geonames.org/13273443
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,little_ouse,Little Ouse,12266477,ENG,PPL,0,52.47717,0.38556,http://www.geonames.org/12266477
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,gold_hill,Gold Hill,13281862,ENG,PPL,0,52.50686,0.25721,http://www.geonames.org/13281862
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,redmere,Redmere,13274455,ENG,PPL,0,52.43618,0.41155,http://www.geonames.org/13274455
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,littleport,Littleport,2644268,ENG,PPL,7935,52.45784,0.30603,http://www.geonames.org/2644268
united_kingdom,england,cambridgeshire,east_cambridgeshire,littleport,black_horse_drove,Black Horse Drove,12261850,ENG,PPL,0,52.49415,0.35624,http://www.geonames.org/12261850
united_kingdom,england,cambridgeshire,east_cambridgeshire,isleham,,Isleham,7298761,ENG,ADM4,0,52.355,0.40423,http://www.geonames.org/7298761
united_kingdom,england,cambridgeshire,east_cambridgeshire,isleham,isleham,Isleham,2646012,ENG,PPL,2228,52.34289,0.41212,http://www.geonames.org/2646012
united_kingdom,england,cambridgeshire,east_cambridgeshire,mepal,,Mepal,7299827,ENG,ADM4,0,52.4189,0.11319,http://www.geonames.org/7299827
united_kingdom,england,cambridgeshire,east_cambridgeshire,mepal,mepal,Mepal,2642732,ENG,PPL,982,52.40425,0.11514,http://www.geonames.org/2642732
united_kingdom,england,cambridgeshire,east_cambridgeshire,witcham,,Witcham,7291132,ENG,ADM4,0,52.41302,0.15382,http://www.geonames.org/7291132
united_kingdom,england,cambridgeshire,east_cambridgeshire,witcham,witcham,Witcham,2633753,ENG,PPL,429,52.39844,0.14935,http://www.geonames.org/2633753
united_kingdom,england,cambridgeshire,east_cambridgeshire,bottisham,,Bottisham,7298746,ENG,ADM4,0,52.21568,0.27836,http://www.geonames.org/7298746
united_kingdom,england,cambridgeshire,east_cambridgeshire,bottisham,bottisham,Bottisham,2655123,ENG,PPL,2199,52.2228,0.25878,http://www.geonames.org/2655123
united_kingdom,england,cambridgeshire,east_cambridgeshire,burrough_green,,Burrough Green,7294251,ENG,ADM4,0,52.18455,0.37831,http://www.geonames.org/7294251
united_kingdom,england,cambridgeshire,east_cambridgeshire,burrough_green,burrough_end,Burrough End,12266627,ENG,PPL,0,52.17822,0.38384,http://www.geonames.org/12266627
united_kingdom,england,cambridgeshire,east_cambridgeshire,sutton,,Sutton,7296048,ENG,ADM4,0,52.39175,0.08914,http://www.geonames.org/7296048
united_kingdom,england,cambridgeshire,east_cambridgeshire,sutton,sutton_gault,Sutton Gault,13280766,ENG,PPL,0,52.39834,0.09261,http://www.geonames.org/13280766
united_kingdom,england,cambridgeshire,east_cambridgeshire,sutton,sutton,Sutton,2636498,ENG,PPL,3816,52.38804,0.11866,http://www.geonames.org/2636498
united_kingdom,england,cambridgeshire,east_cambridgeshire,cheveley,,Cheveley,7298747,ENG,ADM4,0,52.22728,0.44904,http://www.geonames.org/7298747
united_kingdom,england,cambridgeshire,east_cambridgeshire,cheveley,cheveley,Cheveley,2653205,ENG,PPL,884,52.22049,0.4643,http://www.geonames.org/2653205
united_kingdom,england,cambridgeshire,east_cambridgeshire,cheveley,broad_green,Broad Green,12262218,ENG,PPL,0,52.212,0.47001,http://www.geonames.org/12262218
united_kingdom,england,cambridgeshire,east_cambridgeshire,haddenham,,Haddenham,7298760,ENG,ADM4,0,52.35109,0.11018,http://www.geonames.org/7298760
united_kingdom,england,cambridgeshire,east_cambridgeshire,haddenham,aldreth,Aldreth,12265943,ENG,PPL,0,52.33991,0.12041,http://www.geonames.org/12265943
united_kingdom,england,cambridgeshire,east_cambridgeshire,haddenham,haddenham,Haddenham,2647687,ENG,PPL,2937,52.35789,0.14827,http://www.geonames.org/2647687
united_kingdom,england,cambridgeshire,east_cambridgeshire,thetford,,Thetford,7298764,ENG,ADM4,0,52.35946,0.24071,http://www.geonames.org/7298764
